Detection ID,Latest Commit ID,PMD Version,Rule Name,File Path,Violation Introducing Commit ID,VIC Date,VIC Line Num.,Latest Detection Commit ID,LDC ID Date,LDC Line Num.,Violation Fixed Commit ID,VFC Date,VFC Line Num.,Fixed Period(day),Original Code,Fixed Code,Really Fixed?
21,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/ShuffleSink.java,ec739e8bac4ac2b21fe9e3e16f9900cc0a4e26e1,1418502010,142,b1813cb11534c5b9391883747813916c9f6af4a0,1426897419,141,79712241318ccb60d13b039c44a1b743b49988d0,1436563194,-1,1436563194/1418502010,"      this.windowedValueCoder = null;"," 
   /**
    * Returns a SinkWriter that allows writing to this ShuffleSink,
-   * using the given ShuffleEntryWriter.
+   * using the given ShuffleEntryWriter. The dataset ID is used to
+   * construct names of counters that track per-worker per-dataset
+   * bytes written to shuffle.
    */
-  public SinkWriter<WindowedValue<T>> writer(ShuffleEntryWriter writer) throws IOException {
-    return new ShuffleSinkWriter(writer);
+  public SinkWriter<WindowedValue<T>> writer(ShuffleEntryWriter writer,
+                                             String datasetId) throws IOException {
+    return new ShuffleSinkWriter(writer, options, addCounterMutator, datasetId);
   }
 
   /** The SinkWriter for a ShuffleSink. */
   class ShuffleSinkWriter implements SinkWriter<WindowedValue<T>> {
-    ShuffleEntryWriter writer;
-    long seqNum = 0;
+    private static final String COUNTER_WORKER_PREFIX = ""worker-"";
+    private static final String COUNTER_DATASET_PREFIX = ""-dataset-"";
+    private static final String COUNTER_SUFFIX = ""-shuffle-bytes"";
 
-    ShuffleSinkWriter(ShuffleEntryWriter writer) throws IOException {
+    private ShuffleEntryWriter writer;
+    private long seqNum = 0;
+    private Counter<Long> perWorkerPerDatasetBytesCounter;
+
+    ShuffleSinkWriter(
+        ShuffleEntryWriter writer,
+        PipelineOptions options,
+        CounterSet.AddCounterMutator addCounterMutator,
+        String datasetId) throws IOException {
       this.writer = writer;
+      DataflowWorkerHarnessOptions dataflowOptions =
+          options.as(DataflowWorkerHarnessOptions.class);
+      this.perWorkerPerDatasetBytesCounter = addCounterMutator.addCounter(
+          Counter.longs(
+              COUNTER_WORKER_PREFIX + dataflowOptions.getWorkerId()
+              + COUNTER_DATASET_PREFIX + datasetId + COUNTER_SUFFIX,
+              SUM));
     }
 
     @Override
",
22,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/ShuffleSink.java,ec739e8bac4ac2b21fe9e3e16f9900cc0a4e26e1,1418502010,205,b1813cb11534c5b9391883747813916c9f6af4a0,1426897419,201,,,,,"            secondaryKeyBytes = null;",,
23,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/ShuffleSink.java,ec739e8bac4ac2b21fe9e3e16f9900cc0a4e26e1,1418502010,212,b1813cb11534c5b9391883747813916c9f6af4a0,1426897419,208,,,,,"          secondaryKeyBytes = null;",,
24,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/ShuffleSink.java,ec739e8bac4ac2b21fe9e3e16f9900cc0a4e26e1,1418502010,228,b1813cb11534c5b9391883747813916c9f6af4a0,1426897419,223,baa8e2f271b211a9ed153274c87c33fb6dc14476,1454382584,-1,1454382584/1418502010,"        secondaryKeyBytes = null;","           Object sortKey = kvValue.getKey();
           Object sortValue = kvValue.getValue();
 
-          // TODO: Need to coordinate with the
-          // GroupingShuffleReader, to make sure it knows how to
-          // reconstruct the value from the sortKeyBytes and
-          // sortValueBytes.  Right now, it doesn't know between
-          // sorting and non-sorting GBKs.
-          secondaryKeyBytes = CoderUtils.encodeToByteArray(sortKeyCoder, sortKey);
+          // Sort values by key and then timestamp so that any GroupAlsoByWindows
+          // can run more efficiently.
+          ByteArrayOutputStream baos = new ByteArrayOutputStream();
+          sortKeyCoder.encode(sortKey, baos, Context.NESTED);
+          if (!windowedElem.getTimestamp().equals(BoundedWindow.TIMESTAMP_MIN_VALUE)) {
+            // Empty timestamp suffixes sort before all other sort value keys with
+            // the same prefix. So We can omit this suffix for this common value here
+            // for efficiency and only encode when its not the minimum timestamp.
+            InstantCoder.of().encode(windowedElem.getTimestamp(), baos, Context.OUTER);
+          }
+          secondaryKeyBytes = baos.toByteArray();
           valueBytes = CoderUtils.encodeToByteArray(sortValueCoder, sortValue);
-
         } else if (groupValues) {
           // Sort values by timestamp so that GroupAlsoByWindows can run efficiently.
           if (windowedElem.getTimestamp().equals(BoundedWindow.TIMESTAMP_MIN_VALUE)) {
",
25,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/runners/worker/SideInputUtils.java,ec739e8bac4ac2b21fe9e3e16f9900cc0a4e26e1,1418502010,179,4f14cb6a5a155d69733f5168f8862a93f0e17447,1425670331,168,3b24183e90fe769911d04ca8508537411f7df896,1452881157,-1,1452881157/1418502010,"      this.shard = null;"," 
 
   static class ReaderIterable<T> implements Iterable<T> {
-    final Reader<T> reader;
+    final NativeReader<T> reader;
 
-    public ReaderIterable(Reader<T> reader) {
+    public ReaderIterable(NativeReader<T> reader) {
       this.reader = reader;
     }
 
     @Override
     public Iterator<T> iterator() {
       try {
-        return new ReaderIterator<>(reader.iterator());
+        return new NativeReaderToIteratorAdapter<>(reader.iterator());
       } catch (Exception exn) {
         throw new RuntimeException(exn);
       }
     }
   }
 
-  static class ReaderIterator<T> implements Iterator<T> {
-    final Reader.ReaderIterator<T> iterator;
-
-    public ReaderIterator(Reader.ReaderIterator<T> iterator) {
-      this.iterator = iterator;
+  private static class NativeReaderToIteratorAdapter<T> implements Iterator<T> {
+    private enum NextState {
+      UNKNOWN_BEFORE_START,
+      UNKNOWN_BEFORE_ADVANCE,
+      AVAILABLE,
+      UNAVAILABLE
     }
 
-    @Override
+    private NativeReader.NativeReaderIterator<T> reader;
+    private NextState state;
+
+    /**
+     * Creates an iterator adapter for the given reader.
+     */
+    private NativeReaderToIteratorAdapter(NativeReader.NativeReaderIterator<T> reader) {
+      this.reader = reader;
+      this.state = NextState.UNKNOWN_BEFORE_START;
+    }
+
     public boolean hasNext() {
       try {
-        return iterator.hasNext();
-      } catch (Exception exn) {
-        throw new RuntimeException(exn);
+        switch (state) {
+          case UNKNOWN_BEFORE_START:
+            if (reader.start()) {
+              state = NextState.AVAILABLE;
+              return true;
+            } else {
+              state = NextState.UNAVAILABLE;
+              return false;
+            }
+          case UNKNOWN_BEFORE_ADVANCE:
+            if (reader.advance()) {
+              state = NextState.AVAILABLE;
+              return true;
+            } else {
+              state = NextState.UNAVAILABLE;
+              return false;
+            }
+          case AVAILABLE:
+            return true;
+          case UNAVAILABLE:
+            return false;
+          default:
+            throw new AssertionError();
+        }
+      } catch (IOException e) {
+        throw new RuntimeException(e);
       }
     }
 
-    @Override
     public T next() {
-      try {
-        return iterator.next();
-      } catch (Exception exn) {
-        throw new RuntimeException(exn);
+      if (!hasNext()) {
+        throw new NoSuchElementException();
       }
+      state = NextState.UNKNOWN_BEFORE_ADVANCE;
+      return reader.getCurrent();
     }
 
     @Override
",
26,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/transforms/Create.java,ec739e8bac4ac2b21fe9e3e16f9900cc0a4e26e1,1418502010,216,4f14cb6a5a155d69733f5168f8862a93f0e17447,1425670331,220,6eef6e50e51931b01075539a26631840af8f2e64,1440002524,-1,1440002524/1418502010,"        elementType = null;","      * {@code Coder<T>} to decode each of the objects into a
      * value of type {@code T}.
      *
-     * <p> By default, {@code Create.Values} can automatically determine the {@code Coder} to use
+     * <p>By default, {@code Create.Values} can automatically determine the {@code Coder} to use
      * if all elements have the same run-time class, and a default coder is registered for that
      * class. See {@link CoderRegistry} for details on how defaults are determined.
      *
-     * <p> Note that for {@link Create.Values} with no elements, the {@link VoidCoder} is used.
+     * <p>Note that for {@link Create.Values} with no elements, the {@link VoidCoder} is used.
      */
     public Values<T> withCoder(Coder<T> coder) {
       return new Values<>(elems, Optional.of(coder));
",
27,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/transforms/Create.java,ec739e8bac4ac2b21fe9e3e16f9900cc0a4e26e1,1418502010,237,4f14cb6a5a155d69733f5168f8862a93f0e17447,1425670331,241,6cba9468f3ca1eb871720b1393fec44eb090d466,1435337452,-1,1435337452/1418502010,"        coder = null;"," 
     @Override
     public PCollection<T> apply(PInput input) {
-      return applyHelper(input, false);
+      try {
+        Coder<T> coder = getDefaultOutputCoder(input);
+        return PCollection
+            .<T>createPrimitiveOutputInternal(
+                input.getPipeline(),
+                WindowingStrategy.globalDefault(),
+                IsBounded.BOUNDED)
+            .setCoder(coder);
+      } catch (CannotProvideCoderException e) {
+        throw new IllegalArgumentException(""Unable to infer a coder and no Coder was specified. ""
+            + ""Please set a coder by invoking Create.withCoder() explicitly."", e);
+      }
     }
 
     @Override
-    protected Coder<T> getDefaultOutputCoder(PInput input) throws CannotProvideCoderException {
+    public Coder<T> getDefaultOutputCoder(PInput input) throws CannotProvideCoderException {
       if (coder.isPresent()) {
         return coder.get();
       }
",
28,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/transforms/DoFnTester.java,ec739e8bac4ac2b21fe9e3e16f9900cc0a4e26e1,1418502010,330,61853d1e58f1d888b0bcec3989997c4ee158d9c1,1454382586,465,,,,,"    fn = null;",,
29,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/transforms/DoFnTester.java,ec739e8bac4ac2b21fe9e3e16f9900cc0a4e26e1,1418502010,331,61853d1e58f1d888b0bcec3989997c4ee158d9c1,1454382586,466,,,,,"    fnRunner = null;",,
30,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/transforms/DoFnTester.java,ec739e8bac4ac2b21fe9e3e16f9900cc0a4e26e1,1418502010,332,61853d1e58f1d888b0bcec3989997c4ee158d9c1,1454382586,467,,,,,"    counterSet = null;",,
31,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/transforms/PTransform.java,ec739e8bac4ac2b21fe9e3e16f9900cc0a4e26e1,1418502010,298,cd1249aaf9c9bbe60c73d78828a8d8a7a01e1527,1431468155,277,6eef6e50e51931b01075539a26631840af8f2e64,1440002524,-1,1440002524/1418502010,"    this.name = null;","    * Returns the default {@code Coder} to use for the output of this
    * single-output {@code PTransform}.
    *
-   * <p> By default, always throws
+   * <p>By default, always throws
    *
    * @throws CannotProvideCoderException if no coder can be inferred
    */
",
32,407b014a9d94c0356b347efe4f34299fedcc2dc8,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/beam/sdk/src/main/java/com/google/cloud/dataflow/sdk/transforms/Top.java,ec739e8bac4ac2b21fe9e3e16f9900cc0a4e26e1,1418502010,369,88693d2ee07d54735dfa562f8a019f78955b5cee,1434129117,360,ebc1c0cd0e239979f78801e42da247e6fccc1d54,1435337428,-1,1435337428/1418502010,"          asList = null;","    * @param <T> type of element being compared
    */
   @SuppressWarnings(""serial"")
-  public static class TopCombineFn<T>
-      extends AccumulatingCombineFn<T, TopCombineFn<T>.Heap, List<T>> {
+  public static class TopCombineFn<T, ComparatorT extends Comparator<T> & Serializable>
+      extends AccumulatingCombineFn<T, BoundedHeap<T, ComparatorT>, List<T>> {
 
     private final int count;
-    private final Comparator<T> compareFn;
+    private final ComparatorT compareFn;
 
-    public <ComparatorT extends Comparator<T> & Serializable> TopCombineFn(
-        int count, ComparatorT compareFn) {
-      if (count < 0) {
-        throw new IllegalArgumentException(""count must be >= 0"");
-      }
+    public TopCombineFn(int count, ComparatorT compareFn) {
+      Preconditions.checkArgument(
+          count >= 0,
+          ""count must be >= 0"");
       this.count = count;
       this.compareFn = compareFn;
     }
 
-    class Heap implements AccumulatingCombineFn.Accumulator<T, TopCombineFn<T>.Heap, List<T>> {
-
-      // Exactly one of these should be set.
-      private List<T> asList;            // ordered largest first
-      private PriorityQueue<T> asQueue;  // head is smallest
-
-      private Heap(List<T> asList) {
-        this.asList = asList;
-      }
-
-      @Override
-      public void addInput(T value) {
-        addInputInternal(value);
-      }
-
-      private boolean addInputInternal(T value) {
-        if (count == 0) {
-          // Don't add anything.
-          return false;
-        }
-
-        if (asQueue == null) {
-          asQueue = new PriorityQueue<>(count, compareFn);
-          for (T item : asList) {
-            asQueue.add(item);
-          }
-          asList = null;
-        }
-
-        if (asQueue.size() < count) {
-          asQueue.add(value);
-          return true;
-        } else if (compareFn.compare(value, asQueue.peek()) > 0) {
-          asQueue.poll();
-          asQueue.add(value);
-          return true;
-        } else {
-          return false;
-        }
-      }
-
-      @Override
-      public void mergeAccumulator(Heap accumulator) {
-        for (T value : accumulator.asList()) {
-          if (!addInputInternal(value)) {
-            // The list is ordered, remainder will also all be smaller.
-            break;
-          }
-        }
-      }
-
-      @Override
-      public List<T> extractOutput() {
-        return asList();
-      }
-
-      private List<T> asList() {
-        if (asList == null) {
-          int index = asQueue.size();
-          @SuppressWarnings(""unchecked"")
-          T[] ordered = (T[]) new Object[index];
-          while (!asQueue.isEmpty()) {
-            index--;
-            ordered[index] = asQueue.poll();
-          }
-          asList = Arrays.asList(ordered);
-          asQueue = null;
-        }
-        return asList;
-      }
+    @Override
+    public BoundedHeap<T, ComparatorT> createAccumulator() {
+      return new BoundedHeap<>(count, compareFn, new ArrayList<T>());
     }
 
     @Override
-    public Heap createAccumulator() {
-      return new Heap(new ArrayList<T>());
-    }
-
-    @Override
-    public Coder<Heap> getAccumulatorCoder(
+    public Coder<BoundedHeap<T, ComparatorT>> getAccumulatorCoder(
         CoderRegistry registry, Coder<T> inputCoder) {
-      return new HeapCoder(inputCoder);
-    }
-
-    @SuppressWarnings(""serial"")
-    private class HeapCoder extends CustomCoder<Heap> {
-      private final Coder<List<T>> listCoder;
-
-      public HeapCoder(Coder<T> inputCoder) {
-        listCoder = ListCoder.of(inputCoder);
-      }
-
-      @Override
-      public void encode(Heap value, OutputStream outStream,
-          Context context) throws CoderException, IOException {
-        listCoder.encode(value.asList(), outStream, context);
-      }
-
-      @Override
-      public Heap decode(InputStream inStream, Coder.Context context)
-          throws CoderException, IOException {
-        return new Heap(listCoder.decode(inStream, context));
-      }
-
-      @Override
-      public void verifyDeterministic() throws NonDeterministicException {
-        verifyDeterministic(
-            ""HeapCoder requires a deterministic list coder"", listCoder);
-      }
-
-      @Override
-      public boolean isRegisterByteSizeObserverCheap(
-          Heap value, Context context) {
-        return listCoder.isRegisterByteSizeObserverCheap(
-            value.asList(), context);
-      }
-
-      @Override
-      public void registerByteSizeObserver(
-          Heap value, ElementByteSizeObserver observer, Context context)
-          throws Exception {
-        listCoder.registerByteSizeObserver(value.asList(), observer, context);
-      }
+      return new BoundedHeapCoder<>(count, compareFn, inputCoder);
     }
   }
 
   /**
-   * {@code Serializable} {@code Comparator} that that uses the
-   * compared elements' natural ordering.
+   * A heap that stores only a finite number of top elements according to its provided
+   * {@code Comparator}. Implemented as an {@link Accumulator} to facilitate implementation of
+   * {@link Top}.
+   *
+   * <p>This class is <i>not</i> safe for multithreaded use, except read-only.
    */
-  @SuppressWarnings(""serial"")
-  public static class Largest<T extends Comparable<T>>
-      implements Comparator<T>, Serializable {
+  static class BoundedHeap<T, ComparatorT extends Comparator<T> & Serializable>
+      implements Accumulator<T, BoundedHeap<T, ComparatorT>, List<T>> {
+
+    /**
+     * A queue with smallest at the head, for quick adds.
+     *
+     * <p>Only one of asList and asQueue may be non-null.
+     */
+    private PriorityQueue<T> asQueue;
+
+    /**
+     * A list in with largest first, the form of extractOutput().
+     *
+     * <p>Only one of asList and asQueue may be non-null.
+     */
+    private List<T> asList;
+
+    /** The user-provided Comparator. */
+    private final ComparatorT compareFn;
+
+    /** The maximum size of the heap. */
+    private final int maximumSize;
+
+    /**
+     * Creates a new heap with the provided size, comparator, and initial elements.
+     */
+    private BoundedHeap(int maximumSize, ComparatorT compareFn, List<T> asList) {
+      this.maximumSize = maximumSize;
+      this.asList = asList;
+      this.compareFn = compareFn;
+    }
+
     @Override
-    public int compare(T a, T b) {
-      return a.compareTo(b);
+    public void addInput(T value) {
+      maybeAddInput(value);
+    }
+
+    /**
+     * Adds {@code value} to this heap if it is larger than any of the current elements.
+     * Returns {@code true} if {@code value} was added.
+     */
+    private boolean maybeAddInput(T value) {
+      if (maximumSize == 0) {
+        // Don't add anything.
+        return false;
+      }
+
+      // If asQueue == null, then this is the first add after the latest call to the
+      // constructor or asList().
+      if (asQueue == null) {
+        asQueue = new PriorityQueue<>(maximumSize, compareFn);
+        for (T item : asList) {
+          asQueue.add(item);
+        }
+        asList = null;
+      }
+
+      if (asQueue.size() < maximumSize) {
+        asQueue.add(value);
+        return true;
+      } else if (compareFn.compare(value, asQueue.peek()) > 0) {
+        asQueue.poll();
+        asQueue.add(value);
+        return true;
+      } else {
+        return false;
+      }
+    }
+
+    @Override
+    public void mergeAccumulator(BoundedHeap<T, ComparatorT> accumulator) {
+      for (T value : accumulator.asList()) {
+        if (!maybeAddInput(value)) {
+          // If this element of accumulator does not make the top N, neither
+          // will the rest, which are all smaller.
+          break;
+        }
+      }
+    }
+
+    @Override
+    public List<T> extractOutput() {
+      return asList();
+    }
+
+    /**
+     * Returns the contents of this Heap as a List sorted largest-to-smallest.
+     */
+    private List<T> asList() {
+      if (asList == null) {
+        List<T> smallestFirstList = Lists.newArrayListWithCapacity(asQueue.size());
+        while (!asQueue.isEmpty()) {
+          smallestFirstList.add(asQueue.poll());
+        }
+        asList = Lists.reverse(smallestFirstList);
+        asQueue = null;
+      }
+      return asList;
     }
   }
 
   /**
-   * {@code Serializable} {@code Comparator} that that uses the
-   * reverse of the compared elements' natural ordering.
+   * A {@link Coder} for {@link BoundedHeap}, using Java serialization via {@link CustomCoder}.
    */
-  @SuppressWarnings(""serial"")
-  public static class Smallest<T extends Comparable<T>>
-      implements Comparator<T>, Serializable {
+  private static class BoundedHeapCoder<T, ComparatorT extends Comparator<T> & Serializable>
+      extends CustomCoder<BoundedHeap<T, ComparatorT>> {
+    private static final long serialVersionUID = 0L;
+
+    private final Coder<List<T>> listCoder;
+    private final ComparatorT compareFn;
+    private final int maximumSize;
+
+    public BoundedHeapCoder(int maximumSize, ComparatorT compareFn, Coder<T> elementCoder) {
+      listCoder = ListCoder.of(elementCoder);
+      this.compareFn = compareFn;
+      this.maximumSize = maximumSize;
+    }
+
     @Override
-    public int compare(T a, T b) {
-      return b.compareTo(a);
+    public void encode(
+        BoundedHeap<T, ComparatorT> value, OutputStream outStream, Context context)
+        throws CoderException, IOException {
+      listCoder.encode(value.asList(), outStream, context);
+    }
+
+    @Override
+    public BoundedHeap<T, ComparatorT> decode(InputStream inStream, Coder.Context context)
+        throws CoderException, IOException {
+      return new BoundedHeap<>(maximumSize, compareFn, listCoder.decode(inStream, context));
+    }
+
+    @Override
+    public void verifyDeterministic() throws NonDeterministicException {
+      verifyDeterministic(
+          ""HeapCoder requires a deterministic list coder"", listCoder);
+    }
+
+    @Override
+    public boolean isRegisterByteSizeObserverCheap(
+        BoundedHeap<T, ComparatorT> value, Context context) {
+      return listCoder.isRegisterByteSizeObserverCheap(
+          value.asList(), context);
+    }
+
+    @Override
+    public void registerByteSizeObserver(
+        BoundedHeap<T, ComparatorT> value, ElementByteSizeObserver observer, Context context)
+            throws Exception {
+      listCoder.registerByteSizeObserver(value.asList(), observer, context);
     }
   }
 }
",
